"customerID","PaymentMethod","MonthlyCharges","TotalCharges","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","Churn"
"4203-QGNZA","Mailed check",20.25,"535.35","Female","0","No","Yes","28","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","No"
"4208-UFFGW","Mailed check",44.95,"85.15","Male","1","No","No","2","Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Yes"
"4210-QFJMF","Electronic check",79.15,"317.25","Female","0","No","No","4","Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Yes"
"4211-MMAZN","Mailed check",20.25,"20.25","Male","0","No","No","1","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Yes"
"4213-HKBJO","Credit card (automatic)",25.7,"826.1","Female","0","No","No","33","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"4220-TINQT","Electronic check",106.35,"6751.35","Female","0","Yes","No","61","Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","No"
"4223-BKEOR","Mailed check",64.85,"1336.8","Female","0","No","Yes","21","Yes","No","DSL","Yes","No","Yes","No","No","Yes","One year","No","No"
"4223-WOZCM","Mailed check",49.95,"107.1","Male","1","No","No","2","Yes","No","DSL","No","No","Yes","No","No","No","Month-to-month","No","No"
"4226-KKDON","Electronic check",66.65,"520.95","Male","0","No","No","8","Yes","No","DSL","No","Yes","No","Yes","Yes","No","Month-to-month","Yes","No"
"4227-OJHAL","Credit card (automatic)",73,"5163","Female","0","Yes","Yes","68","Yes","Yes","DSL","Yes","Yes","Yes","No","Yes","No","One year","Yes","No"
"4228-ZGYUW","Electronic check",90.05,"368.1","Male","0","No","No","4","Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Yes"
"4229-CZMLL","Electronic check",74.9,"469.8","Male","0","No","No","6","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Yes"
"4231-LZUYM","Bank transfer (automatic)",25.65,"1887","Female","0","Yes","No","72","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"4232-JGKIY","Electronic check",19.2,"19.2","Male","0","No","No","1","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","No"
"4236-UJPWO","Electronic check",24.5,"46.4","Female","0","No","No","2","No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","No","No"
"4236-XPXAV","Mailed check",99.15,"465.05","Female","0","Yes","Yes","5","Yes","No","Fiber optic","No","Yes","No","Yes","Yes","Yes","Month-to-month","Yes","Yes"
"4237-CLSMM","Mailed check",20,"38","Male","0","Yes","No","2","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","No"
"4237-RLAQD","Mailed check",45.85,"45.85","Male","0","No","No","1","Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Yes"
"4238-HFHSN","Electronic check",82.15,"4904.85","Male","1","Yes","No","61","Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","No"
"4238-JSSWH","Bank transfer (automatic)",102.05,"3452.55","Female","1","Yes","No","35","Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","No","No"
"4248-HCETZ","Mailed check",79.65,"2365.15","Male","1","Yes","No","30","Yes","No","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Yes"
"4248-QPAVC","Bank transfer (automatic)",85.35,"1463.45","Female","1","Yes","No","17","Yes","Yes","Fiber optic","Yes","No","Yes","No","No","No","Month-to-month","Yes","Yes"
"4250-FDVOU","Electronic check",56.25,"389.1","Female","0","No","No","6","Yes","No","DSL","Yes","Yes","No","No","No","No","Month-to-month","No","Yes"
"4250-WAROZ","Electronic check",93.25,"5774.55","Male","1","Yes","Yes","60","Yes","Yes","Fiber optic","Yes","Yes","No","No","No","Yes","Month-to-month","Yes","No"
"4250-ZBWLV","Electronic check",108.45,"7176.55","Male","0","No","No","68","Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","No","Yes"
"4254-QPEDE","Credit card (automatic)",66.25,"3330.1","Female","0","Yes","No","52","No","No phone service","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","No"
"4255-DDUOU","Mailed check",20.5,"20.5","Female","0","Yes","Yes","1","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Yes"
"4256-ZWTZI","Mailed check",51,"286.8","Female","0","No","Yes","5","Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","No"
"4257-GAESD","Credit card (automatic)",45,"298.7","Female","0","No","No","6","No","No phone service","DSL","No","No","No","No","Yes","Yes","Month-to-month","No","No"
"4273-MBHYA","Electronic check",89.35,"89.35","Female","0","No","Yes","1","Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","No"
"4274-DRSQT","Bank transfer (automatic)",88.9,"6000.1","Female","0","No","No","66","Yes","Yes","Fiber optic","No","Yes","No","No","Yes","No","One year","Yes","No"
"4274-OWWYO","Electronic check",74.35,"74.35","Male","0","No","No","1","Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Yes"
"4277-BWBML","Bank transfer (automatic)",19.95,"1322.85","Male","0","Yes","Yes","72","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"4277-PVRAN","Bank transfer (automatic)",80.1,"679.3","Female","0","No","No","8","Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Yes"
"4277-UDIEF","Bank transfer (automatic)",81,"1923.85","Male","0","Yes","Yes","24","Yes","Yes","DSL","Yes","No","No","Yes","Yes","Yes","Month-to-month","No","No"
"4280-DLSHD","Mailed check",54.75,"445.85","Male","0","Yes","No","8","Yes","No","DSL","No","Yes","Yes","No","No","No","Month-to-month","Yes","No"
"4282-ACRXS","Electronic check",24.85,"955.75","Male","1","Yes","No","38","No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","No"
"4282-MSACW","Credit card (automatic)",117.2,"8035.95","Male","0","No","No","68","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","No"
"4282-YMKNA","Electronic check",74.75,"706.6","Female","0","No","No","9","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Yes"
"4283-FUTGF","Electronic check",79.85,"1471.75","Male","1","No","No","19","Yes","Yes","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Yes"
"4283-IVYCI","Mailed check",64.95,"547.8","Male","0","No","No","9","Yes","No","DSL","Yes","No","No","Yes","No","Yes","Month-to-month","No","No"
"4285-GYRQC","Electronic check",86.25,"587.1","Female","0","Yes","No","7","Yes","No","Fiber optic","No","No","Yes","No","Yes","No","Month-to-month","Yes","Yes"
"4289-DTDKW","Electronic check",101.3,"4113.1","Male","0","Yes","No","40","Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Yes"
"4290-BSXUX","Bank transfer (automatic)",79.65,"251.75","Male","0","Yes","No","3","Yes","Yes","Fiber optic","No","No","No","Yes","No","No","Month-to-month","Yes","Yes"
"4291-HPAXL","Mailed check",19.85,"19.85","Male","0","No","Yes","1","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","No"
"4291-HYEBC","Electronic check",39.1,"1096.6","Female","1","Yes","Yes","28","No","No phone service","DSL","No","Yes","No","No","No","Yes","One year","Yes","No"
"4291-SHSBH","Electronic check",69.55,"521.35","Male","0","No","No","7","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","No"
"4291-TPNFG","Bank transfer (automatic)",82.3,"5980.55","Male","0","Yes","No","72","Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","Two year","Yes","No"
"4291-YZODP","Mailed check",20.05,"96.8","Female","0","No","Yes","7","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","No"
"4293-ETKAP","Bank transfer (automatic)",79.4,"5071.9","Female","0","Yes","Yes","65","Yes","Yes","DSL","No","Yes","No","Yes","Yes","Yes","Two year","Yes","No"
"4298-OYIFC","Electronic check",103.45,"1539.8","Male","0","Yes","No","15","Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","No"
"4299-OPXEJ","Bank transfer (automatic)",19.55,"1080.55","Female","0","No","No","56","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","No"
"4299-SIMNS","Electronic check",81.15,"784.45","Male","0","No","No","9","Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","No"
"4301-VVZKA","Electronic check",75.4,"1189.4","Male","0","Yes","No","16","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","No"
"4302-ZYFEL","Credit card (automatic)",20.55,"1403.1","Male","0","Yes","Yes","69","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","No"
"4304-TSPVK","Bank transfer (automatic)",114.9,"7843.55","Female","0","Yes","No","68","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","No"
"4304-XUMGI","Bank transfer (automatic)",75.15,"3822.45","Male","1","Yes","Yes","50","Yes","Yes","DSL","Yes","Yes","Yes","No","No","Yes","Two year","Yes","No"
"4307-KTUMW","Electronic check",93.9,"5029.2","Male","0","Yes","No","53","Yes","Yes","Fiber optic","Yes","No","Yes","No","No","Yes","Month-to-month","No","Yes"
"4307-KWMXE","Electronic check",35.75,"389.8","Male","0","No","No","10","No","No phone service","DSL","No","Yes","No","Yes","No","No","Month-to-month","No","No"
"4310-KEDTB","Mailed check",29.8,"786.5","Female","0","No","Yes","26","No","No phone service","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","No"
"4312-GVYNH","Bank transfer (automatic)",49.85,"3370.2","Female","0","Yes","No","70","No","No phone service","DSL","Yes","No","Yes","Yes","No","Yes","Two year","Yes","No"
"4312-KFRXN","Mailed check",25.4,"1710.9","Male","0","Yes","No","72","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"4315-MURBD","Bank transfer (automatic)",98.9,"1120.95","Female","0","No","No","12","Yes","No","Fiber optic","Yes","No","No","Yes","Yes","Yes","Month-to-month","Yes","Yes"
"4316-XCSLJ","Mailed check",50.3,"846.8","Male","0","No","Yes","17","Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","No"
"4317-VTEOA","Electronic check",50.75,"50.75","Male","0","No","No","1","Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Yes"
"4318-RAJVY","Mailed check",19.8,"198.25","Female","0","No","No","10","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","No"
"4320-QMLLA","Mailed check",54.85,"370.4","Male","0","No","No","7","Yes","No","DSL","No","No","No","No","Yes","No","Month-to-month","No","No"
"4322-RCYMT","Bank transfer (automatic)",75.8,"5293.95","Male","0","Yes","Yes","68","Yes","Yes","DSL","No","Yes","Yes","Yes","No","Yes","One year","Yes","Yes"
"4323-ELYYB","Mailed check",20,"218.55","Male","0","Yes","Yes","13","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","No"
"4323-OHFOW","Bank transfer (automatic)",105.55,"7195.35","Female","1","Yes","No","70","Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes","One year","Yes","No"
"4323-SADQS","Electronic check",34.5,"279.25","Male","0","Yes","Yes","7","No","No phone service","DSL","Yes","No","No","Yes","No","No","Month-to-month","Yes","Yes"
"4324-AHJKS","Credit card (automatic)",55.8,"300.4","Female","0","No","No","5","Yes","No","DSL","Yes","No","Yes","No","No","No","Month-to-month","No","No"
"4324-BZCKL","Mailed check",55.55,"551.3","Female","0","Yes","Yes","10","Yes","No","DSL","No","Yes","Yes","No","No","No","Month-to-month","Yes","No"
"4328-VUFWD","Electronic check",59.3,"2209.15","Female","0","No","No","39","Yes","No","DSL","No","No","No","Yes","No","Yes","One year","No","No"
"4329-YPDDQ","Bank transfer (automatic)",108.2,"2203.7","Male","0","No","No","20","Yes","No","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-month","Yes","No"
"4332-MUOEZ","Credit card (automatic)",94.3,"1818.3","Male","1","Yes","Yes","20","Yes","No","Fiber optic","Yes","No","Yes","Yes","No","Yes","One year","No","No"
"4335-BSMJS","Credit card (automatic)",25.8,"1563.95","Female","0","No","No","62","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","No"
"4335-UPJSI","Mailed check",19.75,"498.1","Female","0","No","Yes","24","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"4342-HENTK","Electronic check",70.65,"142.35","Female","1","No","No","2","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Yes"
"4342-HFXWS","Bank transfer (automatic)",69.7,"3023.65","Female","0","Yes","Yes","48","Yes","No","DSL","Yes","No","Yes","Yes","Yes","No","One year","No","No"
"4343-EJVQB","Mailed check",74.35,"533.6","Male","0","No","No","7","Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","No","No"
"4349-GFQHK","Electronic check",54.35,"54.35","Male","0","No","No","1","Yes","Yes","DSL","No","No","Yes","No","No","No","Month-to-month","No","Yes"
"4350-ZTLPI","Bank transfer (automatic)",108.95,"5718.2","Female","0","Yes","No","53","Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","No"
"4353-HYOJD","Mailed check",49.85,"1336.15","Female","0","Yes","Yes","27","Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","No","No"
"4355-CVPVS","Bank transfer (automatic)",88.9,"4968","Female","0","Yes","Yes","56","Yes","No","Fiber optic","No","No","No","No","Yes","Yes","One year","No","No"
"4355-HBJHH","Electronic check",79.7,"5293.4","Male","0","Yes","Yes","67","Yes","Yes","DSL","Yes","No","Yes","No","Yes","Yes","Two year","Yes","Yes"
"4359-INNWN","Credit card (automatic)",20.05,"337.9","Female","0","No","No","17","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","No"
"4360-PNRQB","Bank transfer (automatic)",75.6,"1395.05","Male","0","No","No","18","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","No"
"4360-QRAVE","Electronic check",36.65,"1315","Male","1","No","No","37","No","No phone service","DSL","No","Yes","Yes","No","No","No","Month-to-month","No","No"
"4361-BKAXE","Bank transfer (automatic)",114.5,"4527.45","Female","0","No","No","41","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-month","Yes","Yes"
"4361-JEIVL","Electronic check",44.4,"44.4","Male","0","No","Yes","1","Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Yes"
"4365-MSDYN","Bank transfer (automatic)",19.55,"161.15","Male","0","Yes","No","8","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","No"
