pre_date,Brand,SKU10,DemandCustomer,Year,Quarter,Month_No,Week_No,Sales,W_Nielsen
2016-04-07,0,2,10,2016,2,4,14,516.0,10720.0
2016-04-14,0,2,10,2016,2,4,15,431.0,12854.0
2016-04-21,0,2,10,2016,2,4,16,1342.0,12120.0
2016-04-28,0,2,10,2016,2,4,17,730.0,11757.0
2016-05-05,0,2,10,2016,2,5,18,559.0,11553.0
2016-05-12,0,2,10,2016,2,5,19,766.0,11247.0
2016-05-19,0,2,10,2016,2,5,20,843.0,9150.0
2016-05-26,0,2,10,2016,2,5,21,1130.0,9536.0
2016-06-02,0,2,10,2016,2,6,22,710.0,8841.0
2016-06-09,0,2,10,2016,2,6,23,1030.0,9293.0
2016-06-16,0,2,10,2016,2,6,24,1014.0,10387.0
2016-06-23,0,2,10,2016,2,6,25,1074.0,9874.0
2016-06-30,0,2,10,2016,2,6,26,1689.0,9355.0
2016-07-07,0,2,10,2016,3,7,27,704.0,9913.0
2016-07-14,0,2,10,2016,3,7,28,1386.0,8948.0
2016-07-21,0,2,10,2016,3,7,29,1572.0,8391.0
2016-07-28,0,2,10,2016,3,7,30,1829.0,7868.0
2016-08-04,0,2,10,2016,3,8,31,270.0,7332.0
2016-08-11,0,2,10,2016,3,8,32,814.0,7489.0
2016-08-18,0,2,10,2016,3,8,33,486.0,9105.0
2016-08-25,0,2,10,2016,3,8,34,515.0,10670.0
2016-09-01,0,2,10,2016,3,9,35,644.0,10270.0
2016-09-08,0,2,10,2016,3,9,36,682.0,10175.0
2016-09-15,0,2,10,2016,3,9,37,648.0,8785.0
2016-09-22,0,2,10,2016,3,9,38,878.0,7291.0
2016-09-29,0,2,10,2016,3,9,39,921.0,6848.0
2016-10-06,0,2,10,2016,4,10,40,582.0,6118.0
2016-10-13,0,2,10,2016,4,10,41,746.0,7076.0
2016-10-20,0,2,10,2016,4,10,42,911.0,5931.0
2016-10-27,0,2,10,2016,4,10,43,607.0,5887.0
2016-11-03,0,2,10,2016,4,11,44,694.0,5665.0
2016-11-10,0,2,10,2016,4,11,45,718.0,5971.0
2016-11-17,0,2,10,2016,4,11,46,754.0,5723.0
2016-11-24,0,2,10,2016,4,11,47,683.0,5517.0
2016-12-01,0,2,10,2016,4,12,48,888.0,5685.0
2016-12-08,0,2,10,2016,4,12,49,630.0,5117.0
2016-12-15,0,2,10,2016,4,12,50,597.0,5297.0
2016-12-22,0,2,10,2016,4,12,51,780.0,4948.0
2016-12-29,0,2,10,2016,4,12,52,307.0,5483.0
2017-01-05,0,2,10,2017,1,1,1,97.0,10457.0
2017-01-12,0,2,10,2017,1,1,2,460.0,9504.0
2017-01-19,0,2,10,2017,1,1,3,646.0,9764.0
2017-01-26,0,2,10,2017,1,1,4,729.0,9133.0
2017-02-02,0,2,10,2017,1,2,5,856.0,8697.0
2017-02-09,0,2,10,2017,1,2,6,744.0,8617.0
2017-02-16,0,2,10,2017,1,2,7,1040.0,8597.0
2017-02-23,0,2,10,2017,1,2,8,1215.0,10454.0
2017-03-02,0,2,10,2017,1,3,9,1450.0,10943.0
2017-03-09,0,2,10,2017,1,3,10,1257.0,10133.0
2017-03-16,0,2,10,2017,1,3,11,1232.0,8517.0
2017-03-23,0,2,10,2017,1,3,12,1379.0,8091.0
2017-03-30,0,2,10,2017,1,3,13,1672.0,8041.0
2017-04-06,0,2,10,2017,2,4,14,1144.0,7698.0
2017-04-13,0,2,10,2017,2,4,15,1295.0,6874.0
2017-04-20,0,2,10,2017,2,4,16,1039.0,6671.0
2017-04-27,0,2,10,2017,2,4,17,2704.0,6636.0
2017-05-04,0,2,10,2017,2,5,18,747.0,8396.0
2017-05-11,0,2,10,2017,2,5,19,1042.0,8027.0
2017-05-18,0,2,10,2017,2,5,20,882.0,7945.0
2017-05-25,0,2,10,2017,2,5,21,528.0,8643.0
2017-06-01,0,2,10,2017,2,6,22,421.0,8540.0
2017-06-08,0,2,10,2017,2,6,23,729.0,8880.0
2017-06-15,0,2,10,2017,2,6,24,808.0,8067.0
2017-06-22,0,2,10,2017,2,6,25,953.0,7515.0
2017-06-29,0,2,10,2017,2,6,26,859.0,7043.0
2017-07-06,0,2,10,2017,3,7,27,215.0,6986.0
2017-07-13,0,2,10,2017,3,7,28,106.0,6062.0
2017-07-20,0,2,10,2017,3,7,29,17.0,7176.0
2017-07-27,0,2,10,2017,3,7,30,0.0,6898.5
2017-08-03,0,2,10,2017,3,8,31,0.0,6621.0
2017-08-10,0,2,10,2017,3,8,32,0.0,2400.0
2017-08-17,0,2,10,2017,3,8,33,0.0,1830.0
2017-08-24,0,2,10,2017,3,8,34,1.0,1351.0
2017-08-31,0,2,10,2017,3,9,35,0.0,840.0
2017-09-07,0,2,10,2017,3,9,36,0.0,750.0
2017-09-14,0,2,10,2017,3,9,37,5.0,640.0
2017-09-21,0,2,10,2017,3,9,38,0.0,691.0
2017-09-28,0,2,10,2017,3,9,39,2.0,585.0
2017-10-05,0,2,10,2017,4,10,40,0.0,678.0
2017-10-12,0,2,10,2017,4,10,41,0.0,650.0
2017-10-19,0,2,10,2017,4,10,42,0.0,623.0
2017-10-26,0,2,10,2017,4,10,43,0.0,502.0
2017-11-02,0,2,10,2017,4,11,44,0.0,487.0
2017-11-09,0,2,10,2017,4,11,45,0.0,633.0
2017-11-16,0,2,10,2017,4,11,46,0.0,507.0
2017-11-23,0,2,10,2017,4,11,47,0.0,492.0
2017-11-30,0,2,10,2017,4,12,48,0.0,475.0
2017-12-07,0,2,10,2017,4,12,49,0.0,536.0
2017-12-14,0,2,10,2017,4,12,50,0.0,438.0
2017-12-21,0,2,10,2017,4,12,51,0.0,456.0
2017-12-28,0,2,10,2017,4,12,52,0.0,440.0
2018-01-04,0,2,10,2018,1,1,1,0.0,361.0
2018-01-11,0,2,10,2018,1,1,2,0.0,439.0
2018-01-18,0,2,10,2018,1,1,3,0.0,498.0
2018-01-25,0,2,10,2018,1,1,4,0.0,542.0
2018-02-01,0,2,10,2018,1,2,5,9.0,488.0
2018-02-08,0,2,10,2018,1,2,6,33.0,433.0
2018-02-15,0,2,10,2018,1,2,7,0.0,380.0
2018-02-22,0,2,10,2018,1,2,8,0.0,500.0
2018-03-01,0,2,10,2018,1,3,9,0.0,581.0
2018-03-08,0,2,10,2018,1,3,10,0.0,561.0
2018-03-15,0,2,10,2018,1,3,11,0.0,460.0
2018-03-22,0,2,10,2018,1,3,12,0.0,467.0
2018-03-29,0,2,10,2018,1,3,13,0.0,412.0
2018-04-05,0,2,10,2018,2,4,14,0.0,507.0
2018-04-12,0,2,10,2018,2,4,15,0.0,673.0
2018-04-19,0,2,10,2018,2,4,16,0.0,582.0
2018-04-26,0,2,10,2018,2,4,17,0.0,558.0
2018-05-03,0,2,10,2018,2,5,18,0.0,653.0
2018-05-10,0,2,10,2018,2,5,19,0.0,518.0
2018-05-17,0,2,10,2018,2,5,20,0.0,543.0
2018-05-24,0,2,10,2018,2,5,21,0.0,767.0
2018-05-31,0,2,10,2018,2,6,22,0.0,1039.0
2018-06-07,0,2,10,2018,2,6,23,0.0,3346.0
2018-06-14,0,2,10,2018,2,6,24,0.0,4685.0
2018-06-21,0,2,10,2018,2,6,25,0.0,5689.0
2018-06-28,0,2,10,2018,2,6,26,0.0,6693.0
2018-07-05,0,2,10,2018,3,7,27,0.0,4107.0
2018-07-12,0,2,10,2018,3,7,28,0.0,4308.0
2018-07-19,0,2,10,2018,3,7,29,0.0,4438.0
2018-07-26,0,2,10,2018,3,7,30,0.0,4846.0
2018-08-02,0,2,10,2018,3,8,31,0.0,4566.0
2018-08-09,0,2,10,2018,3,8,32,0.0,4107.0
2018-08-16,0,2,10,2018,3,8,33,0.0,3639.0
2018-08-23,0,2,10,2018,3,8,34,0.0,3134.0
2018-08-30,0,2,10,2018,3,9,35,0.0,2512.0
2018-09-06,0,2,10,2018,3,9,36,0.0,2228.0
2018-09-13,0,2,10,2018,3,9,37,0.0,1825.0
2018-09-20,0,2,10,2018,3,9,38,0.0,1639.0
2018-09-27,0,2,10,2018,3,9,39,0.0,1443.0
2018-10-04,0,2,10,2018,4,10,40,0.0,1576.0
2018-10-11,0,2,10,2018,4,10,41,0.0,1411.0
2018-10-18,0,2,10,2018,4,10,42,0.0,1206.0
2018-10-25,0,2,10,2018,4,10,43,0.0,1135.0
2018-11-01,0,2,10,2018,4,11,44,0.0,1066.0
2018-11-08,0,2,10,2018,4,11,45,0.0,867.0
2018-11-15,0,2,10,2018,4,11,46,0.0,800.0
2018-11-22,0,2,10,2018,4,11,47,0.0,953.0
2018-11-29,0,2,10,2018,4,12,48,0.0,882.0
2018-12-06,0,2,10,2018,4,12,49,0.0,804.0
2018-12-13,0,2,10,2018,4,12,50,0.0,654.0
2018-12-20,0,2,10,2018,4,12,51,0.0,706.0
2018-12-27,0,2,10,2018,4,12,52,0.0,673.0
2019-01-03,0,2,10,2019,1,1,1,0.0,941.0
2019-01-10,0,2,10,2019,1,1,2,0.0,1001.0
2019-01-17,0,2,10,2019,1,1,3,0.0,1045.0
2019-01-24,0,2,10,2019,1,1,4,0.0,951.0
2019-01-31,0,2,10,2019,1,2,5,0.0,729.0
2019-02-07,0,2,10,2019,1,2,6,0.0,755.0
2019-02-14,0,2,10,2019,1,2,7,0.0,657.0
2019-02-21,0,2,10,2019,1,2,8,0.0,641.0
2019-02-28,0,2,10,2019,1,3,9,0.0,797.0
2019-03-07,0,2,10,2019,1,3,10,0.0,795.0
2019-03-14,0,2,10,2019,1,3,11,0.0,651.0
2019-03-21,0,2,10,2019,1,3,12,0.0,614.0
2019-03-28,0,2,10,2019,1,3,13,0.0,693.4162037000001
2019-04-04,0,2,10,2019,2,4,14,0.0,655.0700542999999
2019-04-11,0,2,10,2019,2,4,15,0.0,585.8556056
2019-04-18,0,2,10,2019,2,4,16,0.0,682.8548664
2019-04-25,0,2,10,2019,2,4,17,0.0,676.2118221
2019-05-02,0,2,10,2019,2,5,18,0.0,738.3514633
2019-05-09,0,2,10,2019,2,5,19,0.0,291.47617010000005
2019-05-16,0,2,10,2019,2,5,20,0.0,177.11485109999998
2019-05-23,0,2,10,2019,2,5,21,0.0,330.2689247
2019-05-30,0,2,10,2019,2,6,22,0.0,314.96342660000005
2019-06-06,0,2,10,2019,2,6,23,0.0,575.925292
2019-06-13,0,2,10,2019,2,6,24,0.0,527.2069505
2019-06-20,0,2,10,2019,2,6,25,0.0,593.416869
2019-06-27,0,2,10,2019,2,6,26,0.0,684.4456657000001
2019-07-04,0,2,10,2019,3,7,27,0.0,654.240185
2019-07-11,0,2,10,2019,3,7,28,0.0,585.1266552999999
2019-07-18,0,2,10,2019,3,7,29,0.0,682.8652087
2019-07-25,0,2,10,2019,3,7,30,0.0,676.1433115
2019-08-01,0,2,10,2019,3,8,31,0.0,738.3605882999999
2019-08-08,0,2,10,2019,3,8,32,0.0,291.4687588
2019-08-15,0,2,10,2019,3,8,33,0.0,177.1165771
2019-08-22,0,2,10,2019,3,8,34,0.0,330.2680348
2019-08-29,0,2,10,2019,3,9,35,0.0,314.963692
2019-09-05,0,2,10,2019,3,9,36,0.0,575.9251782
2019-09-12,0,2,10,2019,3,9,37,0.0,527.2069886
2019-09-19,0,2,10,2019,3,9,38,0.0,593.4168540000001
2019-09-26,0,2,10,2019,3,9,39,0.0,684.445671
2019-10-03,0,2,10,2019,4,10,40,0.0,654.240183
2019-10-10,0,2,10,2019,4,10,41,0.0,585.1266559999999
2019-10-17,0,2,10,2019,4,10,42,0.0,682.8652084
2019-10-24,0,2,10,2019,4,10,43,0.0,676.1433116000001
2019-10-31,0,2,10,2019,4,11,44,0.0,738.3605882
2019-11-07,0,2,10,2019,4,11,45,0.0,291.46875889999995
2019-11-14,0,2,10,2019,4,11,46,0.0,177.1165771
2019-11-21,0,2,10,2019,4,11,47,0.0,330.2680348
2019-11-28,0,2,10,2019,4,12,48,0.0,314.963692
2019-12-05,0,2,10,2019,4,12,49,0.0,575.9251782
2019-12-12,0,2,10,2019,4,12,50,0.0,527.2069886
2019-12-19,0,2,10,2019,4,12,51,0.0,593.4168540000001
2019-12-26,0,2,10,2019,4,12,52,0.0,684.445671
2020-01-02,0,2,10,2020,1,1,1,0.0,654.240183
2020-01-09,0,2,10,2020,1,1,2,0.0,585.1266559999999
2020-01-16,0,2,10,2020,1,1,3,0.0,682.8652084
2020-01-23,0,2,10,2020,1,1,4,0.0,676.1433116000001
2020-01-30,0,2,10,2020,1,2,5,0.0,738.3605882
2020-02-06,0,2,10,2020,1,2,6,0.0,291.46875889999995
2020-02-13,0,2,10,2020,1,2,7,0.0,177.1165771
2020-02-20,0,2,10,2020,1,2,8,0.0,330.2680348
2020-02-27,0,2,10,2020,1,3,9,0.0,314.963692
2020-03-05,0,2,10,2020,1,3,10,0.0,575.9251782
2020-03-12,0,2,10,2020,1,3,11,0.0,527.2069886
2020-03-19,0,2,10,2020,1,3,12,0.0,593.4168540000001
2020-03-26,0,2,10,2020,1,3,13,0.0,684.445671
2020-04-02,0,2,10,2020,2,4,14,0.0,654.240183
2020-04-09,0,2,10,2020,2,4,15,0.0,585.1266559999999
2020-04-16,0,2,10,2020,2,4,16,0.0,682.8652084
2020-04-23,0,2,10,2020,2,4,17,0.0,676.1433116000001
2020-04-30,0,2,10,2020,2,5,18,0.0,738.3605882
2020-05-07,0,2,10,2020,2,5,19,0.0,291.46875889999995
2020-05-14,0,2,10,2020,2,5,20,0.0,177.1165771
2020-05-21,0,2,10,2020,2,5,21,0.0,330.2680348
2020-05-28,0,2,10,2020,2,6,22,0.0,314.963692
2020-06-04,0,2,10,2020,2,6,23,0.0,575.9251782
2020-06-11,0,2,10,2020,2,6,24,0.0,527.2069886
2020-06-18,0,2,10,2020,2,6,25,0.0,593.4168540000001
2020-06-25,0,2,10,2020,2,6,26,0.0,684.445671
2020-07-02,0,2,10,2020,3,7,27,0.0,654.240183
2020-07-09,0,2,10,2020,3,7,28,0.0,585.1266559999999
2020-07-16,0,2,10,2020,3,7,29,0.0,682.8652084
2020-07-23,0,2,10,2020,3,7,30,0.0,676.1433116000001
2020-07-30,0,2,10,2020,3,8,31,0.0,738.3605882
2020-08-06,0,2,10,2020,3,8,32,0.0,291.46875889999995
2020-08-13,0,2,10,2020,3,8,33,0.0,177.1165771
2020-08-20,0,2,10,2020,3,8,34,0.0,330.2680348
2020-08-27,0,2,10,2020,3,9,35,0.0,314.963692
2020-09-03,0,2,10,2020,3,9,36,0.0,575.9251782
2020-09-10,0,2,10,2020,3,9,37,0.0,527.2069886
2020-09-17,0,2,10,2020,3,9,38,0.0,593.4168540000001
2020-09-24,0,2,10,2020,3,9,39,0.0,684.445671
2020-10-01,0,2,10,2020,4,10,40,0.0,654.240183
2020-10-08,0,2,10,2020,4,10,41,0.0,585.1266559999999
2020-10-15,0,2,10,2020,4,10,42,0.0,682.8652084
2020-10-22,0,2,10,2020,4,10,43,0.0,676.1433116000001
2020-10-29,0,2,10,2020,4,11,44,0.0,738.3605882
2020-11-05,0,2,10,2020,4,11,45,0.0,291.46875889999995
2020-11-12,0,2,10,2020,4,11,46,0.0,177.1165771
2020-11-19,0,2,10,2020,4,11,47,0.0,330.2680348
2020-11-26,0,2,10,2020,4,12,48,0.0,314.963692
2020-12-03,0,2,10,2020,4,12,49,0.0,575.9251782
2020-12-10,0,2,10,2020,4,12,50,0.0,527.2069886
2020-12-17,0,2,10,2020,4,12,51,0.0,593.4168540000001
2020-12-24,0,2,10,2020,4,12,52,0.0,684.445671
2020-12-31,0,2,10,2020,4,12,53,0.0,654.240183
2015-01-01,0,3,10,2015,1,1,1,209.0,373.0
2015-01-08,0,3,10,2015,1,1,2,1100.0,1868.0
2015-01-15,0,3,10,2015,1,1,3,648.0,3862.0
2015-01-22,0,3,10,2015,1,1,4,874.0,4100.0
2015-01-29,0,3,10,2015,1,2,5,1323.0,4383.0
2015-02-05,0,3,10,2015,1,2,6,884.0,5305.0
2015-02-12,0,3,10,2015,1,2,7,1121.0,5067.0
2015-02-19,0,3,10,2015,1,2,8,2056.0,4567.0
2015-02-26,0,3,10,2015,1,3,9,2903.0,5531.02
2015-03-05,0,3,10,2015,1,3,10,1184.0,7170.05
2015-03-12,0,3,10,2015,1,3,11,2090.0,6615.01
2015-03-19,0,3,10,2015,1,3,12,1891.0,6623.03
2015-03-26,0,3,10,2015,1,3,13,1895.0,7242.01
2015-04-02,0,3,10,2015,2,4,14,2334.0,7403.01
2015-04-09,0,3,10,2015,2,4,15,2425.0,7495.03
2015-04-16,0,3,10,2015,2,4,16,2217.0,7955.02
2015-04-23,0,3,10,2015,2,4,17,1999.0,7665.0
2015-04-30,0,3,10,2015,2,5,18,2026.0,7305.0
2015-05-07,0,3,10,2015,2,5,19,1768.0,7442.0
2015-05-14,0,3,10,2015,2,5,20,1758.0,7602.0
2015-05-21,0,3,10,2015,2,5,21,1213.0,7735.0
2015-05-28,0,3,10,2015,2,6,22,2649.0,6304.0
2015-06-04,0,3,10,2015,2,6,23,1420.0,7918.0
2015-06-11,0,3,10,2015,2,6,24,788.0,8407.0
2015-06-18,0,3,10,2015,2,6,25,540.0,8125.0
2015-06-25,0,3,10,2015,2,6,26,786.0,7049.0
2015-07-02,0,3,10,2015,3,7,27,645.0,7913.0
2015-07-09,0,3,10,2015,3,7,28,1018.0,7011.0
2015-07-16,0,3,10,2015,3,7,29,944.0,7473.0
2015-07-23,0,3,10,2015,3,7,30,1159.0,7393.0
2015-07-30,0,3,10,2015,3,8,31,1294.0,7037.0
2015-08-06,0,3,10,2015,3,8,32,1660.0,7427.0
2015-08-13,0,3,10,2015,3,8,33,1636.0,7073.0
2015-08-20,0,3,10,2015,3,8,34,1895.0,7472.0
2015-08-27,0,3,10,2015,3,9,35,983.0,6968.0
2015-09-03,0,3,10,2015,3,9,36,617.0,8155.0
2015-09-10,0,3,10,2015,3,9,37,830.0,7600.0
2015-09-17,0,3,10,2015,3,9,38,747.0,7670.0
2015-09-24,0,3,10,2015,3,9,39,841.0,7624.0
2015-10-01,0,3,10,2015,4,10,40,986.0,8128.0
2015-10-08,0,3,10,2015,4,10,41,1367.0,7951.0
2015-10-15,0,3,10,2015,4,10,42,1478.0,7617.0
2015-10-22,0,3,10,2015,4,10,43,1455.0,6811.0
2015-10-29,0,3,10,2015,4,11,44,2017.0,7142.0
2015-11-05,0,3,10,2015,4,11,45,803.0,7754.0
2015-11-12,0,3,10,2015,4,11,46,1546.0,6914.0
2015-11-19,0,3,10,2015,4,11,47,994.0,6475.0
2015-11-26,0,3,10,2015,4,12,48,545.0,6388.0
2015-12-03,0,3,10,2015,4,12,49,370.0,6160.0
2015-12-10,0,3,10,2015,4,12,50,479.0,6440.0
2015-12-17,0,3,10,2015,4,12,51,403.0,8618.0
2015-12-24,0,3,10,2015,4,12,52,431.0,10154.0
2015-12-31,0,3,10,2015,4,12,53,782.0,9721.666667
2016-01-07,0,3,10,2016,1,1,1,717.0,9289.333333
2016-01-14,0,3,10,2016,1,1,2,778.0,8857.0
2016-01-21,0,3,10,2016,1,1,3,776.0,7470.0
2016-01-28,0,3,10,2016,1,1,4,982.0,6918.0
2016-02-04,0,3,10,2016,1,2,5,531.0,5861.0
2016-02-11,0,3,10,2016,1,2,6,703.0,7772.0
2016-02-18,0,3,10,2016,1,2,7,1125.0,7598.0
2016-02-25,0,3,10,2016,1,2,8,1257.0,6787.0
2016-03-03,0,3,10,2016,1,3,9,1278.0,6760.0
2016-03-10,0,3,10,2016,1,3,10,481.0,6712.0
2016-03-17,0,3,10,2016,1,3,11,303.0,7203.0
2016-03-24,0,3,10,2016,1,3,12,520.0,8893.0
2016-03-31,0,3,10,2016,1,3,13,368.0,8098.0
2016-04-07,0,3,10,2016,2,4,14,513.0,7883.0
2016-04-14,0,3,10,2016,2,4,15,761.0,9000.0
2016-04-21,0,3,10,2016,2,4,16,974.0,8397.0
2016-04-28,0,3,10,2016,2,4,17,1012.0,7508.0
2016-05-05,0,3,10,2016,2,5,18,757.0,7220.0
2016-05-12,0,3,10,2016,2,5,19,929.0,7307.0
2016-05-19,0,3,10,2016,2,5,20,1120.0,6328.0
2016-05-26,0,3,10,2016,2,5,21,1251.0,6279.0
2016-06-02,0,3,10,2016,2,6,22,871.0,5866.0
2016-06-09,0,3,10,2016,2,6,23,1172.0,5977.0
2016-06-16,0,3,10,2016,2,6,24,837.0,6040.0
2016-06-23,0,3,10,2016,2,6,25,1318.0,5413.0
2016-06-30,0,3,10,2016,2,6,26,1397.0,4888.0
2016-07-07,0,3,10,2016,3,7,27,760.0,5484.0
2016-07-14,0,3,10,2016,3,7,28,3555.0,5265.0
2016-07-21,0,3,10,2016,3,7,29,1884.0,4928.0
2016-07-28,0,3,10,2016,3,7,30,2591.0,5267.0
2016-08-04,0,3,10,2016,3,8,31,307.0,6395.0
2016-08-11,0,3,10,2016,3,8,32,1572.0,7225.0
2016-08-18,0,3,10,2016,3,8,33,1260.0,6894.0
2016-08-25,0,3,10,2016,3,8,34,1759.0,7048.0
2016-09-01,0,3,10,2016,3,9,35,1419.0,6977.0
2016-09-08,0,3,10,2016,3,9,36,1681.0,7467.0
2016-09-15,0,3,10,2016,3,9,37,1809.0,7522.0
2016-09-22,0,3,10,2016,3,9,38,1883.0,6849.0
2016-09-29,0,3,10,2016,3,9,39,1912.0,7032.0
2016-10-06,0,3,10,2016,4,10,40,1524.0,7208.0
2016-10-13,0,3,10,2016,4,10,41,2167.0,7505.0
2016-10-20,0,3,10,2016,4,10,42,2079.0,6821.0
2016-10-27,0,3,10,2016,4,10,43,1629.0,6945.0
2016-11-03,0,3,10,2016,4,11,44,1625.0,6822.0
2016-11-10,0,3,10,2016,4,11,45,1570.0,7239.0
2016-11-17,0,3,10,2016,4,11,46,1578.0,7133.0
2016-11-24,0,3,10,2016,4,11,47,1313.0,6591.0
2016-12-01,0,3,10,2016,4,12,48,1977.0,6083.0
2016-12-08,0,3,10,2016,4,12,49,1847.0,5700.0
2016-12-15,0,3,10,2016,4,12,50,1821.0,5430.0
2016-12-22,0,3,10,2016,4,12,51,968.0,5267.0
2016-12-29,0,3,10,2016,4,12,52,854.0,5741.0
2017-01-05,0,3,10,2017,1,1,1,325.0,5745.0
2017-01-12,0,3,10,2017,1,1,2,840.0,4635.0
2017-01-19,0,3,10,2017,1,1,3,1269.0,4740.0
2017-01-26,0,3,10,2017,1,1,4,1380.0,4698.0
2017-02-02,0,3,10,2017,1,2,5,1466.0,4667.0
2017-02-09,0,3,10,2017,1,2,6,869.0,5279.0
2017-02-16,0,3,10,2017,1,2,7,1476.0,5169.0
2017-02-23,0,3,10,2017,1,2,8,1747.0,6992.0
2017-03-02,0,3,10,2017,1,3,9,1964.0,7554.0
2017-03-09,0,3,10,2017,1,3,10,2105.0,6625.0
2017-03-16,0,3,10,2017,1,3,11,1640.0,5992.0
2017-03-23,0,3,10,2017,1,3,12,1787.0,5826.0
2017-03-30,0,3,10,2017,1,3,13,1886.0,5908.0
2017-04-06,0,3,10,2017,2,4,14,405.0,6162.5
2017-04-13,0,3,10,2017,2,4,15,3.0,6417.0
2017-04-20,0,3,10,2017,2,4,16,4.0,1863.0
2017-04-27,0,3,10,2017,2,4,17,100.0,835.0
2017-05-04,0,3,10,2017,2,5,18,62.0,455.0
2017-05-11,0,3,10,2017,2,5,19,3.0,334.0
2017-05-18,0,3,10,2017,2,5,20,28.0,221.0
2017-05-25,0,3,10,2017,2,5,21,37.0,181.0
2017-06-01,0,3,10,2017,2,6,22,178.0,152.0
2017-06-08,0,3,10,2017,2,6,23,83.0,102.0
2017-06-15,0,3,10,2017,2,6,24,6.0,140.0
2017-06-22,0,3,10,2017,2,6,25,10.0,111.0
2017-06-29,0,3,10,2017,2,6,26,59.0,73.0
2017-07-06,0,3,10,2017,3,7,27,18.0,59.0
2017-07-13,0,3,10,2017,3,7,28,0.0,252.0
2017-07-20,0,3,10,2017,3,7,29,11.0,156.0
2017-07-27,0,3,10,2017,3,7,30,0.0,61.0
2017-08-03,0,3,10,2017,3,8,31,0.0,51.0
2017-08-10,0,3,10,2017,3,8,32,0.0,30.0
2017-08-17,0,3,10,2017,3,8,33,4.0,30.0
2017-08-24,0,3,10,2017,3,8,34,0.0,76.0
2017-08-31,0,3,10,2017,3,9,35,0.0,335.0
2017-09-07,0,3,10,2017,3,9,36,0.0,178.0
2017-09-14,0,3,10,2017,3,9,37,2.0,146.0
2017-09-21,0,3,10,2017,3,9,38,3.0,423.0
2017-09-28,0,3,10,2017,3,9,39,0.0,254.0
2017-10-05,0,3,10,2017,4,10,40,11.0,96.0
2017-10-12,0,3,10,2017,4,10,41,0.0,151.0
2017-10-19,0,3,10,2017,4,10,42,1.0,330.0
2017-10-26,0,3,10,2017,4,10,43,2.0,146.0
2017-11-02,0,3,10,2017,4,11,44,0.0,133.0
2017-11-09,0,3,10,2017,4,11,45,2.0,156.0
2017-11-16,0,3,10,2017,4,11,46,0.0,60.0
2017-11-23,0,3,10,2017,4,11,47,0.0,53.0
2017-11-30,0,3,10,2017,4,12,48,0.0,15.0
2017-12-07,0,3,10,2017,4,12,49,0.0,8.0
2017-12-14,0,3,10,2017,4,12,50,0.0,6.0
2017-12-21,0,3,10,2017,4,12,51,0.0,9.0
2017-12-28,0,3,10,2017,4,12,52,1071.0,9.0
2018-01-04,0,3,10,2018,1,1,1,1615.0,162.0
2018-01-11,0,3,10,2018,1,1,2,1458.0,2544.0
2018-01-18,0,3,10,2018,1,1,3,1775.0,3335.0
2018-01-25,0,3,10,2018,1,1,4,999.0,4450.0
2018-02-01,0,3,10,2018,1,2,5,2278.0,5407.0
2018-02-08,0,3,10,2018,1,2,6,3189.0,5954.0
2018-02-15,0,3,10,2018,1,2,7,2532.0,7722.0
2018-02-22,0,3,10,2018,1,2,8,2884.0,10561.0
2018-03-01,0,3,10,2018,1,3,9,2303.0,10708.5
2018-03-08,0,3,10,2018,1,3,10,3458.0,10856.0
2018-03-15,0,3,10,2018,1,3,11,2195.0,10913.0
2018-03-22,0,3,10,2018,1,3,12,2723.0,9508.0
2018-03-29,0,3,10,2018,1,3,13,4243.0,10148.0
2018-04-05,0,3,10,2018,2,4,14,2259.0,11147.0
2018-04-12,0,3,10,2018,2,4,15,3496.0,11663.0
2018-04-19,0,3,10,2018,2,4,16,4330.0,11188.0
2018-04-26,0,3,10,2018,2,4,17,4228.0,10986.0
2018-05-03,0,3,10,2018,2,5,18,2550.0,12429.0
2018-05-10,0,3,10,2018,2,5,19,2408.0,11237.0
2018-05-17,0,3,10,2018,2,5,20,2718.0,10797.0
2018-05-24,0,3,10,2018,2,5,21,2789.0,10841.0
2018-05-31,0,3,10,2018,2,6,22,2510.0,10034.0
2018-06-07,0,3,10,2018,2,6,23,2568.0,10223.0
2018-06-14,0,3,10,2018,2,6,24,3071.0,10277.0
2018-06-21,0,3,10,2018,2,6,25,3562.0,10513.0
2018-06-28,0,3,10,2018,2,6,26,4811.0,11269.0
2018-07-05,0,3,10,2018,3,7,27,3241.0,11256.0
2018-07-12,0,3,10,2018,3,7,28,3206.0,11118.0
2018-07-19,0,3,10,2018,3,7,29,2849.0,11284.0
2018-07-26,0,3,10,2018,3,7,30,2691.0,10703.0
2018-08-02,0,3,10,2018,3,8,31,3027.0,10795.0
2018-08-09,0,3,10,2018,3,8,32,2737.0,10600.0
2018-08-16,0,3,10,2018,3,8,33,2609.0,11122.0
2018-08-23,0,3,10,2018,3,8,34,2689.0,11275.0
2018-08-30,0,3,10,2018,3,9,35,3287.0,10898.0
2018-09-06,0,3,10,2018,3,9,36,2012.0,11080.0
2018-09-13,0,3,10,2018,3,9,37,1957.0,10879.0
2018-09-20,0,3,10,2018,3,9,38,1928.0,10285.0
2018-09-27,0,3,10,2018,3,9,39,5352.0,9741.0
